ID	ACTIVATIONDATE	DEACTIVATIONDATE	NAME	STATIONNUMBER	VISTANAME	AGENCY_ID	STREETCOUNTRY_ID	STREETADDRESSLINE1	STREETADDRESSLINE2	STREETADDRESSLINE3	STREETCITY	STREETSTATE_ID	STREETCOUNTY_ID	STREETPOSTALCODE	MAILINGCOUNTRY_ID	MAILINGADDRESSLINE1	MAILINGADDRESSLINE2	MAILINGADDRESSLINE3	MAILINGCITY	MAILINGSTATE_ID	MAILINGCOUNTY_ID	MAILINGPOSTALCODE	FACILITYTYPE_ID	MFN_ZEG_RECIPIENT	PARENT_ID	REALIGNEDFROM_ID	REALIGNEDTO_ID	VISN_ID	VERSION	CREATED	UPDATED	CREATEDBY	UPDATEDBY	CODE	POSTALNAME
"1,778,576"			CADILLAC VA CLINIC	655GG	CADILLAC VA CLINIC	"1,009,121"		1909 NORTH MITCHELL ST			CADILLAC	"1,009,326"		49601-1139									"1,009,148"	0	"1,000,236"			"1,002,210"	0	7/29/2011 8:19:42.487474 AM	6/9/2016 10:07:15.830854 AM	DataBroker - 06/21/2011 changes	DataBroker - CQ# 0943 5/4/2016	CBOC	MI
"1,778,670"			FORT DETRICK VA CLINIC	613GG	FORT DETRICK VA CLINIC	"1,009,121"		1433 PORTER STREET			FREDERICK	"1,009,324"		21702-5000		1433 PORTER STREET			MARTINSBURG	"1,009,354"		21702-5000	"1,009,148"	0	"1,000,203"			"1,002,205"	0	7/29/2011 8:19:42.729382 AM	12/9/2015 9:44:42.020879 AM	DataBroker - 07/05/2011 changes	DataBroker - CQ# 0936 11/03/2015	CBOC	MD
"1,778,764"			STAUNTON CBOC	658GD	STAUNTON CBOC	"1,009,121"		102 LACY B KING WAY			STAUNTON	"1,009,351"		24401-4594									"1,009,148"	0	"1,000,239"			"1,002,206"	0	9/1/2011 3:59:31.178309 PM	4/30/2015 12:21:27.016523 PM	DataBroker - 08/03/2011 changes	DataBroker - CQ# 0929 04/01/2015	CBOC	VA
"1,784,093"			CEIBA VA CLINIC	672GD	CEIBA VA CLINIC	"1,009,121"		"BLDG 3, PR3 KM54.9, PUEBLO WRD"			CEIBA	"1,009,372"		00735-9998									"1,009,148"	0	"1,000,251"			"1,002,208"	0	12/22/2011 10:19:25.776511 AM	12/9/2015 9:44:42.508070 AM	DataBroker - CQ# 0765 12/09/2011	DataBroker - CQ# 0936 11/03/2015	CBOC	PR
"1,001,487"			NORTON VA CLINIC	621GC	NORTON VA CLINIC	"1,009,121"	"1,006,840"	654 HIGHWAY 58 EAST			Norton	"1,009,351"		24273-3002	"1,006,840"	654 HIGHWAY 58 EAST			Norton	"1,009,351"		24273-3002	"1,009,148"	0	"1,000,210"			"1,002,209"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:42.090446 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	CBOC	VA
"1,796,225"			CAMPBELL COUNTY VA CLINIC	621GK	CAMPBELL COUNTY VA CLINIC	"1,009,121"		130 INDEPENDENCE LANE			LAFOLETTE	"1,009,347"		37766-3031									"1,009,148"	0	"1,000,210"			"1,002,209"	0	7/1/2014 1:05:21.646320 PM	12/9/2015 9:44:42.118354 AM	DataBroker - CQ# 0909 06/09/2014	DataBroker - CQ# 0936 11/03/2015	CBOC	TN
"1,796,185"			ALBERT LEA CBOC	618GK	ALBERT LEA CBOC	"1,009,121"		1665 WEST MAIN ST			ALBERT LEA	"1,009,327"		56007-1868									"1,009,148"	0	"1,000,207"			"1,002,223"	0	4/23/2014 12:28:07.569256 PM	5/29/2014 2:08:47.594302 PM	DataBroker - CQ# 0901 04/02/2014	DataBroker - CQ# 0904 05/13/2014	CBOC	MN
"1,790,405"			FORT MEADE VA CLINIC	512GG	FORT MEADE VA CLINIC	"1,009,121"		2479 5TH STREET			FORT MEADE	"1,009,324"		20755-5138									"1,009,148"	0	"1,000,116"			"1,002,205"	0	3/19/2013 8:23:36.812491 AM	12/9/2015 9:44:40.041271 AM	DataBroker - CQ# 0846 2/12/2013	DataBroker - CQ# 0936 11/03/2015	CBOC	MD
"1,790,406"			KATY CBOC	580GE	KATY CBOC	"1,009,121"		750 WESTGREEN BLVD			KATY	"1,009,348"		77450-2799									"1,009,148"	0	"1,000,173"			"1,002,216"	0	3/19/2013 8:23:36.839065 AM	3/19/2013 8:23:37.080235 AM	DataBroker - CQ# 0846 2/12/2013	DataBroker - CQ# 0846 2/12/2013	CBOC	TX
"1,790,468"			GOLDSBORO VA CLINIC	565GF	GOLDSBORO VA CLINIC	"1,009,121"		2620 HOSPITAL ROAD			GOLDSBORO	"1,009,337"		27534-9423									"1,009,148"	0	"1,000,162"			"1,002,206"	0	4/23/2013 3:03:38.874119 PM	12/9/2015 9:44:40.464239 AM	DataBroker - CQ# 0853 4/3/2013	DataBroker - CQ# 0936 11/03/2015	CBOC	NC
"1,790,469"			MONROE COUNTY CBOC	619GE	MONROE COUNTY CBOC	"1,009,121"		159 WHETSTONE STREET			MONROEVILLE	"1,009,301"		36460-2625									"1,009,148"	0	"1,000,208"			"1,002,207"	0	4/23/2013 3:03:38.889032 PM	4/23/2013 3:03:39.046355 PM	DataBroker - CQ# 0853 4/3/2013	DataBroker - CQ# 0853 4/3/2013	CBOC	AL
"1,790,336"			HUNTINGDON COUNTY VA CLINIC	503GD	HUNTINGDON COUNTY VA CLINIC	"1,009,121"		13903 WILLIAM PENN HIGHWAY			MAPLETON DEPOT	"1,009,342"		17052-9649									"1,009,148"	0	"1,000,110"			"1,002,204"	0	1/7/2013 2:59:44.759346 PM	12/9/2015 9:44:39.970164 AM	DataBroker - CQ# 0830 12/12/2012	DataBroker - CQ# 0936 11/03/2015	CBOC	PA
"1,790,337"			INDIANA COUNTY VA CLINIC	503GE	INDIANA COUNTY VA CLINIC	"1,009,121"		"1570 OAKLAND AVE, #100"			INDIANA	"1,009,342"		15701-2429									"1,009,148"	0	"1,000,110"			"1,002,204"	0	1/7/2013 2:59:45.058173 PM	12/9/2015 9:44:39.976486 AM	DataBroker - CQ# 0830 12/12/2012	DataBroker - CQ# 0936 11/03/2015	CBOC	PA
"1,790,339"			LEE COUNTY VA CLINIC	565GG	LEE COUNTY VA CLINIC (NC)	"1,009,121"		3112 TRAMWAY ROAD			SANFORD	"1,009,337"		27332-9998									"1,009,148"	0	"1,000,162"			"1,002,206"	0	1/7/2013 2:59:45.071892 PM	4/12/2016 9:05:01.454769 AM	DataBroker - CQ# 0830 12/12/2012	DataBroker - CQ# 0941 3/9/2016	CBOC	NC
"1,790,341"			MARSHFIELD CBOC	589JD	MARSHFIELD CBOC	"1,009,121"		1240 BANNING ST			MARSHFIELD	"1,009,329"		65706-2390									"1,009,148"	0	"1,001,262"			"1,002,215"	0	1/7/2013 2:59:45.085940 PM	1/3/2014 9:16:17.493976 AM	DataBroker - CQ# 0830 12/12/2012	DataBroker - CQ# 0884 12/02/2013	CBOC	MO
"1,790,342"			PLATTE CITY VA CLINIC	589JE	PLATTE CITY VA CLINIC	"1,009,121"		"2303 HIGGINS ROAD, SUITE #F"			PLATTE CITY	"1,009,329"		64079-7101									"1,009,148"	0	"1,001,264"			"1,002,215"	0	1/7/2013 2:59:45.088547 PM	9/8/2015 1:49:48.291252 PM	DataBroker - CQ# 0830 12/12/2012	DataBroker - CQ# 0933 08/03/2015	CBOC	MO
"1,790,343"			N EAST PHOENIX VA CLINIC	644GG	N EAST PHOENIX VA CLINIC	"1,009,121"		"11390 EAST VIA LINDA RD, SUITE 105"			SCOTTSDALE	"1,009,304"		85259-4075									"1,009,148"	0	"1,000,225"				0	1/7/2013 2:59:45.091188 PM	12/28/2015 11:05:27.529460 AM	DataBroker - CQ# 0830 12/12/2012	DataBroker - CQ# 0938 12/09/2015	CBOC	AZ
"1,790,734"			TOMBALL CBOC	580GH	TOMBALL CBOC	"1,009,121"		1200 W. MAIN			TOMBALL	"1,009,348"		77375-5522									"1,009,148"	0	"1,000,173"			"1,002,216"	0	9/18/2013 12:27:27.695388 PM	9/18/2013 12:27:27.773862 PM	DataBroker - CQ# 0871 09/09/2013	DataBroker - CQ# 0871 09/09/2013	CBOC	TX
"1,796,091"			CINCINNATI VAMC FORT THOMAS	539A4	CINCINNATI VAMC FORT THOMAS	"1,009,121"		1000 S. FORT THOMAS AVE			FORT THOMAS	"1,009,321"		41075-2305									"1,009,231"	0	"1,000,142"			"1,002,210"	0	1/21/2014 12:34:39.950627 PM	1/21/2014 12:34:40.300601 PM	DataBroker - CQ# 0889 01/06/2014	DataBroker - CQ# 0889 01/06/2014	VAMC	KY
"1,807,005"			O'NEILL VA CBOC	636GV	O'NEILL VA CBOC	"1,009,121"		555 EAST JOHN STREET			O'NEILL	"1,009,331"		68763-1355									"1,009,148"	0	"1,000,220"			"1,002,223"	0	12/28/2015 11:05:24.454897 AM	2/10/2016 2:58:30.293334 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	NE
"1,807,015"			CHESTNUT STREET VA CLINIC	642QA	CHESTNUT STREET VA CLINIC	"1,009,121"		4219 CHESTNUT STREET			PHILADELPHIA	"1,009,342"		19104-3014									"1,009,148"	0	"1,000,224"			"1,002,204"	0	12/28/2015 11:05:24.061218 AM	2/10/2016 2:58:30.394411 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	PA
"1,807,018"			NEWPORT VA CLINIC	648GH	NEWPORT VA CLINIC	"1,009,121"		1010 SOUTHWEST COAST HIGHWAY			NEWPORT	"1,009,341"		97365-5215									"1,009,148"	0	"1,000,229"			"1,002,220"	0	12/28/2015 11:05:24.413658 AM	2/10/2016 2:58:30.427353 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	OR
"1,801,620"			HUNTER HOLMES MCGUIRE 2 MOB CL	652GH	HUNTER HOLMES MCGUIRE 2 MOB CL	"1,009,121"	"1,006,840"	1201 BROAD ROCK BLVD			RICHMOND	"1,009,351"		23224-4915									"1,009,148"	0	"1,000,233"			"1,002,206"	0	1/29/2015 2:29:17.579527 PM	2/10/2016 2:58:30.536503 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	VA
"1,801,627"			ST. LOUIS VA CLINIC	657GX	ST. LOUIS VA CLINIC	"1,009,121"	"1,006,840"	2727 WASHINGTON AVE			ST. LOUIS	"1,009,329"		63103-1421									"1,009,148"	0	"1,000,238"			"1,002,215"	0	1/29/2015 2:29:17.628130 PM	2/10/2016 2:58:30.600549 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	MO
"1,801,633"			PETERS CREEK VA CLINIC	659GC	PETERS CREEK VA CLINIC	"1,009,121"	"1,006,840"	"2102 PETERS CREEK PARKWAY, #200"			WINSTON-SALEM	"1,009,337"		27127-9998									"1,009,148"	0	"1,000,240"			"1,002,206"	0	1/29/2015 2:29:17.667002 PM	2/10/2016 2:58:30.656014 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	NC
"1,807,106"			LAKE CHARLES VA CLINIC	502GE	LAKE CHARLES VA CLINIC	"1,009,121"		"814 W. MCNEESE ST, SUITE #100"			LAKE CHARLES	"1,009,322"		70605-5426									"1,009,148"	0				"1,002,216"	0	3/8/2016 12:55:57.583282 PM	6/9/2016 10:07:16.567568 AM	DataBroker - CQ# 0940 2/8/2016	DataBroker - CQ# 0943 5/4/2016	CBOC	LA
"1,796,331"			CLEVELAND AMBULATORY CTR CBOC	541GM	CLEVELAND AMBULATORY CTR CBOC	"1,009,121"		8901 SUPERIOR AVE			CLEVELAND	"1,009,339"		44106-9998									"1,009,148"	0	"1,000,144"			"1,002,210"	0	9/26/2014 10:22:47.362562 AM	3/27/2015 2:03:09.417076 PM	DataBroker - CQ# 0919 09/04/2014	DataBroker - CQ# 0928 03/02/2015	CBOC	OH
"1,796,406"	06/01/2013 00:00:00		LINCOLN VA CLINIC	402GF	LINCOLN VA CLINIC	"1,009,121"	"1,006,840"	99 RIVER RD			LINCOLN	"1,009,323"		04457-4012									"1,009,148"	0	"1,000,088"			"1,002,201"	0	12/10/2014 12:10:48.440880 PM		DataBroker - CQ# 0922 11/03/2014		CBOC	ME
"1,801,486"			SAIPAN VA CLINIC	459GH	SAIPAN VA CLINIC	"1,009,121"	"1,006,840"	MARINA HEIGHTS BSNS PARK			SAIPAN	"1,009,369"		96950-9998									"1,009,148"	0	"1,000,103"			"1,002,221"	0	1/29/2015 2:29:15.879125 PM	6/9/2016 10:07:16.525313 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0943 5/4/2016	CBOC	MP
"1,801,489"			HOMER VA CLINIC	463GD	HOMER VA CLINIC	"1,009,121"	"1,006,840"	4300 BARTLETT ST			HOMER	"1,009,302"		99603-7005									"1,009,148"	0	"1,000,105"			"1,002,220"	0	1/29/2015 2:29:15.898584 PM	6/9/2016 10:07:16.546513 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0943 5/4/2016	CBOC	AK
"1,801,508"			NORTH CHARLESTON VA CBOC	534GF	NORTH CHARLESTON VA CBOC	"1,009,121"	"1,006,840"	9237 UNIVERSITY BLVD			NORTH CHARLESTON	"1,009,345"		29406-9189									"1,009,148"	0	"1,000,138"			"1,002,207"	0	1/29/2015 2:29:16.013649 PM	5/10/2016 1:27:37.789150 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0942 4/6/2016	CBOC	SC
"1,801,514"			WILMINGTON VA CLINIC (OH)	538GF	WILMINGTON VA CLINIC (OH)	"1,009,121"	"1,006,840"	448 WEST MAIN ST			WILMINGTON	"1,009,339"		45177-2121									"1,009,148"	0	"1,000,141"			"1,002,210"	0	1/29/2015 2:29:16.047766 PM	5/10/2016 1:27:37.831548 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0942 4/6/2016	CBOC	OH
"1,801,519"			STATE STREET VA CLINIC	541GN	STATE STREET VA CLINIC	"1,009,121"	"1,006,840"	"54 SOUTH STATE STREET, #204"			PAINESVILLE	"1,009,339"		44077-3445									"1,009,148"	0	"1,000,144"			"1,002,210"	0	1/29/2015 2:29:16.077907 PM	5/10/2016 1:27:37.908879 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0942 4/6/2016	CBOC	OH
"1,801,619"			RICHMOND VA MOBILE CLINIC	652GG	RICHMOND VA MOBILE CLINIC	"1,009,121"	"1,006,840"	1201 BROAD ROCK BLVD			RICHMOND	"1,009,351"		23224-4915									"1,009,148"	0	"1,000,233"			"1,002,206"	0	1/29/2015 2:29:17.573366 PM	2/10/2016 2:58:30.528743 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	VA
"1,801,621"			RENO EAST VA CLINIC	654GE	RENO EAST VA CLINIC	"1,009,121"	"1,006,840"	"1201 CORPORATE BLVD, #100"			RENO	"1,009,332"		89502-7162									"1,009,148"	0	"1,000,235"			"1,002,221"	0	1/29/2015 2:29:17.586278 PM	2/10/2016 2:58:30.545047 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	NV
"1,801,626"			POCAHONTAS VA CLINIC	657GW	POCAHONTAS VA CLINIC	"1,009,121"	"1,006,840"	300 CAMP RD			POCAHONTAS	"1,009,305"		72455-9131									"1,009,148"	0	"1,001,732"			"1,002,215"	0	1/29/2015 2:29:17.621777 PM	2/10/2016 2:58:30.592813 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	AR
"1,801,628"			MANCHESTER VA CLINIC	657GY	MANCHESTER VA CLINIC	"1,009,121"	"1,006,840"	4974 MANCHESTER AVE			ST. LOUIS	"1,009,329"		63110-2010									"1,009,148"	0	"1,000,238"			"1,002,215"	0	1/29/2015 2:29:17.634671 PM	2/10/2016 2:58:30.608737 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	MO
"1,801,644"			BALCONES HEIGHTS VA CLINIC	671GP	BALCONES HEIGHTS VA CLINIC	"1,009,121"	"1,006,840"	"4522 FREDRICKSBURG RD, #A10 & A88"			SAN ANTONIO	"1,009,348"		78201-6521									"1,009,148"	0	"1,000,250"			"1,002,217"	0	1/29/2015 2:29:17.745120 PM	12/28/2015 11:05:29.762440 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0938 12/09/2015	CBOC	TX
"1,801,666"			FRANKLIN STREET VA CLINIC	688QA	FRANKLIN STREET VA CLINIC	"1,009,121"	"1,006,840"	1500 FRANKLIN ST NORTHEAST			WASHINGTON	"1,009,311"		20018-2000									"1,009,148"	0	"1,000,263"			"1,002,205"	0	1/29/2015 2:29:17.909769 PM	12/28/2015 11:05:29.606201 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0938 12/09/2015	CBOC	DC
"1,801,668"			SOUTH ENTERPRIZE VA CLINIC	740GH	SOUTH ENTERPRIZE VA CLINIC	"1,009,121"	"1,006,840"	205 SOUTH ENTERPRIZE PARKWAY			CORPUS CHRISTI	"1,009,348"		78405-4118									"1,009,148"	0	"1,758,726"			"1,002,217"	0	1/29/2015 2:29:17.923247 PM	12/28/2015 11:05:29.650964 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0938 12/09/2015	CBOC	TX
"1,801,788"			HONOR VA CLINIC	589JF	HONOR VA CLINIC	"1,009,121"		4251 NORTHERN AVE			KANSAS CITY	"1,009,329"		64133-1593									"1,009,148"	0	"1,000,180"			"1,002,215"	0	4/30/2015 12:21:26.695202 PM	4/30/2015 12:21:27.009749 PM	DataBroker - CQ# 0929 04/01/2015	DataBroker - CQ# 0929 04/01/2015	CBOC	MO
"1,807,004"			SOUTH OKLAHOMA CITY VA CLINIC	635QB	SOUTH OKLAHOMA CITY VA CLINIC	"1,009,121"		"7919 MID-AMERICA BLVD, SUITE #300"			OKLAHOMA CITY	"1,009,340"		73135-6610									"1,009,148"	0	"1,000,219"			"1,002,219"	0	12/28/2015 11:05:23.842182 AM	6/9/2016 10:07:15.753687 AM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0943 5/4/2016	CBOC	OK
"1,806,972"			BURNS VA CLINIC	531GH	BURNS VA CLINIC	"1,009,121"		271 NORTH EGAN AVENUE			BURNS	"1,009,341"		97720-1733									"1,009,148"	0				"1,002,220"	0	12/28/2015 11:05:24.008471 AM	5/10/2016 1:27:37.764029 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0942 4/6/2016	CBOC	OR
"1,806,983"			CHESAPEAKE VA CLINIC	590GD	CHESAPEAKE VA CLINIC	"1,009,121"		1987 SOUTH MILITARY HIGHWAY			CHESAPEAKE	"1,009,351"		23320-4422									"1,009,148"	0	"1,000,181"			"1,002,206"	0	12/28/2015 11:05:24.053618 AM	3/8/2016 12:55:57.989236 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0940 2/8/2016	CBOC	VA
"1,807,006"			CORALVILLE VA CBOC	636GW	CORALVILLE VA CBOC	"1,009,121"		"520 10TH AVENUE, #100"			CORALVILLE	"1,009,319"		52241-1910									"1,009,148"	0	"1,000,220"			"1,002,223"	0	12/28/2015 11:05:24.116665 AM	2/10/2016 2:58:30.301636 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	IA
"1,806,978"			CUMBERLAND COUNTY VA CLINIC	565GL	CUMBERLAND COUNTY VA CLINIC-NC	"1,009,121"		7300 S. RAEFORD ROAD			FAYETTEVILLE	"1,009,337"		28304-6162									"1,009,148"	0	"1,000,162"			"1,002,206"	0	12/28/2015 11:05:24.121652 AM	4/12/2016 9:05:01.503539 AM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0941 3/9/2016	CBOC	NC
"1,806,995"			FORT BENNING VA CLINIC	619QB	FORT BENNING VA CLINIC	"1,009,121"		"6635 BASS ROAD, BLDG 9214"			FORT BENNING	"1,009,313"		31905-9998									"1,009,148"	0	"1,000,208"			"1,002,207"	0	12/28/2015 11:05:24.201241 AM	3/8/2016 12:55:58.247364 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0940 2/8/2016	CBOC	GA
"1,806,986"			FORT INDIANTOWN GAP VA CLINIC	595QA	FORT INDIANTOWN GAP VA CLINIC	"1,009,121"		"1 GARRISON RD, BLDG 4-114"			ANNVILLE	"1,009,342"		17003-5002									"1,009,148"	0	"1,000,186"			"1,002,204"	0	12/28/2015 11:05:24.205982 AM	3/8/2016 12:55:58.047180 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0940 2/8/2016	CBOC	PA
"1,806,968"			JUNEAU VA CLINIC	463GE	JUNEAU VA CLINIC	"1,009,121"		709 WEST 9TH STREET			JUNEAU	"1,009,302"		99801-1807									"1,009,148"	0				"1,002,220"	0	12/28/2015 11:05:24.287243 AM	6/9/2016 10:07:16.553684 AM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0943 5/4/2016	CBOC	AK
"1,806,992"			MINNEAPOLIS VA CBOC	618GL	MINNEAPOLIS VA CBOC	"1,009,121"		"1201 HARMON PLACE, #103"			MINNEAPOLIS	"1,009,327"		55403-2043									"1,009,148"	0	"1,000,207"			"1,002,223"	0	12/28/2015 11:05:24.375995 AM	3/8/2016 12:55:58.209376 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0940 2/8/2016	CBOC	MN
"1,806,973"			MOUNTAIN HOME VA CLINIC	531GI	MOUNTAIN HOME VA CLINIC	"1,009,121"		815 NORTH 6TH EAST			MOUNTAIN HOME	"1,009,316"		83647-2207									"1,009,148"	0				"1,002,220"	0	12/28/2015 11:05:24.401312 AM	5/10/2016 1:27:37.772274 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0942 4/6/2016	CBOC	ID
"1,807,025"			PORT ANGELES VA CBOC	663GE	PORT ANGELES VA CBOC	"1,009,121"		1114 GEORGIANA STREET			PORT ANGELES	"1,009,353"		98362-4212									"1,009,148"	0	"1,000,243"			"1,002,220"	0	12/28/2015 11:05:24.491420 AM	12/28/2015 11:05:29.539457 AM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0938 12/09/2015	CBOC	WA
"1,807,019"			PORTLAND VA CLINIC	648GI	PORTLAND VA CLINIC	"1,009,121"		"308 SOUTHWEST 1ST AVENUE, #155"			PORTLAND	"1,009,341"		97204-3432									"1,009,148"	0	"1,000,229"			"1,002,220"	0	12/28/2015 11:05:24.495747 AM	2/10/2016 2:58:30.435797 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0939 1/4/2016	CBOC	OR
"1,806,993"			RICE LAKE VA CBOC	618GM	RICE LAKE VA CBOC	"1,009,121"		2700A COLLEGE DRIVE			RICE LAKE	"1,009,355"		54868-2449									"1,009,148"	0	"1,000,207"			"1,002,223"	0	12/28/2015 11:05:24.522076 AM	3/8/2016 12:55:58.216202 PM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0940 2/8/2016	CBOC	WI
"1,806,963"			STARK COUNTY VA CBOC	437GJ	STARK COUNTY VA CBOC	"1,009,121"		"528 21ST STREET WEST, #F"			DICKINSON	"1,009,338"		58601-2661									"1,009,148"	0				"1,002,223"	0	12/28/2015 11:05:24.608035 AM	6/9/2016 10:07:16.474434 AM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0943 5/4/2016	CBOC	ND
"1,806,964"			STUTSMAN COUNTY VA CBOC	437GK	STUTSMAN COUNTY VA CBOC	"1,009,121"		"2430 20TH STREET SOUTHWEST, #8"			JAMESTOWN	"1,009,338"		58401-6201									"1,009,148"	0				"1,002,223"	0	12/28/2015 11:05:24.612709 AM	6/9/2016 10:07:16.481581 AM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0943 5/4/2016	CBOC	ND
"1,806,981"			WEST LAFAYETTE VA CLINIC	583GE	WEST LAFAYETTE VA CLINIC	"1,009,121"		3851 NORTH RIVER RD			WEST LAFAYETTE	"1,009,318"		47906-3762									"1,009,148"	0	"1,000,175"			"1,002,210"	0	12/28/2015 11:05:24.734861 AM	6/9/2016 10:07:15.474349 AM	DataBroker - CQ# 0938 12/09/2015	DataBroker - CQ# 0943 5/4/2016	CBOC	IN
"1,801,665"			SELMA VA CLINIC	679GA	SELMA VA CLINIC	"1,009,121"	"1,006,840"	206 VAUGHN MEMORIAL DRIVE			SELMA	"1,009,301"		36701-6949									"1,009,148"	0	"1,000,257"			"1,002,207"	0	1/29/2015 2:29:17.902982 PM	12/28/2015 11:05:29.657138 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0938 12/09/2015	CBOC	AL
"1,801,670"			NORTH TENTH STREET VA CLINIC	740GJ	NORTH TENTH STREET VA CLINIC	"1,009,121"	"1,006,840"	3900 NORTH 10TH STREET			MCALLEN	"1,009,348"		78501-1735									"1,009,148"	0	"1,758,726"			"1,002,217"	0	1/29/2015 2:29:17.936585 PM	12/28/2015 11:05:29.716556 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0938 12/09/2015	CBOC	TX
"1,801,645"			SHAVANO PARK VA CLINIC	671GQ	SHAVANO PARK VA CLINIC	"1,009,121"	"1,006,840"	"4350 LOCKHILL SELMA RD, #200"			SAN ANTONIO	"1,009,348"		78249-2166									"1,009,148"	0	"1,000,250"			"1,002,217"	0	1/29/2015 2:29:17.752042 PM	12/28/2015 11:05:29.748978 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0938 12/09/2015	CBOC	TX
"1,801,660"			TEMPLE VA CLINIC	674GF	TEMPLE VA CLINIC	"1,009,121"	"1,006,840"	"4501 SOUTH GENERAL BRUCE DRIVE, #75"			TEMPLE	"1,009,348"		76502-1466									"1,009,148"	0	"1,000,253"			"1,002,217"	0	1/29/2015 2:29:17.869051 PM	12/28/2015 11:05:29.755335 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0938 12/09/2015	CBOC	TX
"1,801,669"			OLD BROWNSVILLE VA CLINIC	740GI	OLD BROWNSVILLE VA CLINIC	"1,009,121"	"1,006,840"	5277 OLD BROWNSVILLE RD			CORPUS CHRISTI	"1,009,348"		78405-3929									"1,009,148"	0	"1,758,726"			"1,002,217"	0	1/29/2015 2:29:17.929845 PM	12/28/2015 11:05:29.789360 AM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0938 12/09/2015	CBOC	TX
"1,807,108"			SOUTH CHARLOTTE VA CLINIC	659BZ	SOUTH CHARLOTTE VA CLINIC	"1,009,121"		3506 W. TYVOLA RD			CHARLOTTE	"1,009,337"		28208-9998									"1,009,148"	0	"1,000,240"			"1,002,206"	0	3/8/2016 12:55:57.596526 PM	4/12/2016 9:05:02.023773 AM	DataBroker - CQ# 0940 2/8/2016	DataBroker - CQ# 0941 3/9/2016	CBOC	NC
"1,801,581"			LAUGHLIN VA CBOC	593GH	LAUGHLIN VA CBOC	"1,009,121"	"1,006,840"	"3650 SOUTH POINTE CIRCLE, BLD D-#216"			LAUGHLIN	"1,009,332"		89029-0423									"1,009,148"	0	"1,000,184"			"1,002,221"	0	1/29/2015 2:29:16.417864 PM	3/8/2016 12:55:58.014033 PM	DataBroker - CQ# 0926 01/02/2015	DataBroker - CQ# 0940 2/8/2016	CBOC	NV
